"user_statuses_count","user_followers_count","full_text","user_url","user_location","user_description","user_profile_image_url_https","is_quote_status","quote_count","user_friends_count","full_text_norm","entities_user_mentions","entities_urls","in_reply_to_user_id_str","favorite_count","lang","user_created_at","user_listed_count","created_at","user_id_str","user_favourites_count","user_verified","source","in_reply_to_status_id_str","reply_count","in_reply_to_screen_name","id_str","entities_hashtags","text_sentiment","retweet_count","user_name","user_screen_name"
"None","None","Baru fase pertama 16 km, tapi MRT jalur Lebak Bulus-Bundaran HI yang saya resmikan pagi ini adalah peradaban baru bagi Indonesia. Bersamaan dengan itu, kita mulai pembangunan MRT fase kedua rute Bundaran HI-Kota. Terima kasih kepada semua pihak yang memungkinkan ini terwujud.","None","None","None","None","None","None","None","Baru fase pertama 16 km, tapi MRT jalur Lebak Bulus-Bundaran HI yang saya resmikan pagi ini adalah peradaban baru bagi Indonesia. Bersamaan dengan itu, kita mulai pembangunan MRT fase kedua rute Bundaran HI-Kota. Terima kasih kepada semua pihak yang memungkinkan ini terwujud.","","None","",15459,"None","None","None","2019-03-24 10:50","None","None","None","None","None",903,"","1109769426650304512","","neutral",3895,"Joko Widodo","jokowi"
"None","None","Selamat pagi Jakarta! Ribuan orang memadati kawasan Bundaran HI, ikut menjadi saksi sejarah atas beroperasinya kereta bawah tanah pertama di Indonesia, Moda Raya Terpadu -- fasilitas transportasi publik seperti di kota-kota London, Tokyo, Hong Kong, New York, atau Singapura.","None","None","None","None","None","None","None","Selamat pagi Jakarta! Ribuan orang memadati kawasan Bundaran HI, ikut menjadi saksi sejarah atas beroperasinya kereta bawah tanah pertama di Indonesia, Moda Raya Terpadu -- fasilitas transportasi publik seperti di kota-kota London, Tokyo, Hong Kong, New York, atau Singapura.","","None","",18058,"None","None","None","2019-03-24 03:47","None","None","None","None","None",1254,"","1109663037638639616","","negative",4576,"Joko Widodo","jokowi"
"None","None","Lama berkawan lalu musuhan, lama bertetangga lalu tak saling bicara. Semua hanya karena beda pilihan. Padahal pesta demokrasi berlangsung hanya lima tahun sekali. Pangkat, jabatan, dan kekuasaan ini fana. Persatuanlah yang abadi.","None","None","None","None","None","None","None","Lama berkawan lalu musuhan, lama bertetangga lalu tak saling bicara. Semua hanya karena beda pilihan. Padahal pesta demokrasi berlangsung hanya lima tahun sekali. Pangkat, jabatan, dan kekuasaan ini fana. Persatuanlah yang abadi.","","None","",25287,"None","None","None","2019-03-24 02:05","None","None","None","None","None",2589,"","1109637258951352320","","positive",10204,"Joko Widodo","jokowi"
"None","None","Ini pesan dari Bisri Mustofa, santri Pondok Pesantren Salafi Induk Magelang, yang saya temui semalam. Pertama, jangan lupa bahagia. Taat kepada Gusti Allah. Takzim kaleh pemerintah. Nderek kalih syekh. Tersenyum dalam keadaan apapun. Kedua, ojo nesu. Jangan suka marah-marah.","None","None","None","None","None","None","None","Ini pesan dari Bisri Mustofa, santri Pondok Pesantren Salafi Induk Magelang, yang saya temui semalam. Pertama, jangan lupa bahagia. Taat kepada Gusti Allah. Takzim kaleh pemerintah. Nderek kalih syekh. Tersenyum dalam keadaan apapun. Kedua, ojo nesu. Jangan suka marah-marah.","","None","",8326,"None","None","None","2019-03-24 01:23","None","None","None","None","None",410,"","1109626667868123136","","neutral",1781,"Joko Widodo","jokowi"
"None","None","Ribuan penari pendet, tetabuhan gamelan, dan masyarakat yang tumpah ruah ke jalanan, memeriahkan peresmian Pasar Badung, semalam. Pasar rakyat ini adalah ikon baru ekonomi kerakyatan di Kota Denpasar. Selamat kepada masyarakat Bali. Mari jaga pasar ini selalu bersih.","None","None","None","None","None","None","None","Ribuan penari pendet, tetabuhan gamelan, dan masyarakat yang tumpah ruah ke jalanan, memeriahkan peresmian Pasar Badung, semalam. Pasar rakyat ini adalah ikon baru ekonomi kerakyatan di Kota Denpasar. Selamat kepada masyarakat Bali. Mari jaga pasar ini selalu bersih.","","None","",13184,"None","None","None","2019-03-23 11:37","None","None","None","None","None",568,"","1109418798396760065","","positive",2864,"Joko Widodo","jokowi"
"None","None","PKI, antek asing, anti-Islam, anti-ulama, akan melarang azan, menghapus pelajaran agama.” Itu sebagian fitnah dan hoaks kepada saya. Belum yang menghina keluarga saya. Selama 4,5 tahun, fitnah dan hoaks itu saya diamkan. Tetapi hari ini saya sampaikan: saya akan lawan!","None","None","None","None","None","None","None","PKI, antek asing, anti-Islam, anti-ulama, akan melarang azan, menghapus pelajaran agama.” Itu sebagian fitnah dan hoaks kepada saya. Belum yang menghina keluarga saya. Selama 4,5 tahun, fitnah dan hoaks itu saya diamkan. Tetapi hari ini saya sampaikan: saya akan lawan!","","None","",30460,"None","None","None","2019-03-23 08:00","None","None","None","None","None",4842,"","1109364376115400704","","negative",14343,"Joko Widodo","jokowi"
"None","None","Bertemu tokoh dan masyarakat Bali, semalam, dalam simakrama di Denpasar. Hadir para sulinggih, pemangku, perbekel dan lurah, bendesa adat, kelian subak, dan anak-anak muda Sekehe Taruna. Mereka adalah para penjaga terdepan kebudayaan Bali, pembela terkuat krama dan tanah Bali.","None","None","None","None","None","None","None","Bertemu tokoh dan masyarakat Bali, semalam, dalam simakrama di Denpasar. Hadir para sulinggih, pemangku, perbekel dan lurah, bendesa adat, kelian subak, dan anak-anak muda Sekehe Taruna. Mereka adalah para penjaga terdepan kebudayaan Bali, pembela terkuat krama dan tanah Bali.","","None","",6902,"None","None","None","2019-03-23 04:48","None","None","None","None","None",215,"","1109315933758083073","","positive",1436,"Joko Widodo","jokowi"
"None","None","Kalau saya jalan-jalan ke mal, saya selalu menggandeng tangan istri saya. Mau pamer kemesraan? Tentu tidak. Cak Lontong penasaran: “Lalu, kenapa digandeng?”","None","None","None","None","None","None","None","Kalau saya jalan-jalan ke mal, saya selalu menggandeng tangan istri saya. Mau pamer kemesraan? Tentu tidak. Cak Lontong penasaran: “Lalu, kenapa digandeng?”","","None","",16287,"None","None","None","2019-03-23 00:31","None","None","None","None","None",825,"","1109251230205788160","","neutral",4448,"Joko Widodo","jokowi"
"None","None","Pagi di Jakarta, siang hari di Lombok, dan sore sudah di Bali. Di setiap tempat bertemu banyak orang, bersalaman, berswafoto, ditarik-tarik, diuyel-uyel. Tapi, saya senang. Bertemu warga, melihat wajah mereka yang riang gembira dan optimistis, rasa lelah saya sirna seketika.","None","None","None","None","None","None","None","Pagi di Jakarta, siang hari di Lombok, dan sore sudah di Bali. Di setiap tempat bertemu banyak orang, bersalaman, berswafoto, ditarik-tarik, diuyel-uyel. Tapi, saya senang. Bertemu warga, melihat wajah mereka yang riang gembira dan optimistis, rasa lelah saya sirna seketika.","","None","",12990,"None","None","None","2019-03-22 13:51","None","None","None","None","None",1018,"","1109090192365768705","","positive",2776,"Joko Widodo","jokowi"
"None","None","Rekonstruksi rumah warga NTB pasca gempa bumi masih berlangsung. Agar lebih lancar, saya minta Menteri BUMN agar baja ringan, semen, dan lain-lain kebutuhan konstruksi di sini, dikirim lebih banyak dan langsung dari pabriknya.","None","None","None","None","None","None","None","Rekonstruksi rumah warga NTB pasca gempa bumi masih berlangsung. Agar lebih lancar, saya minta Menteri BUMN agar baja ringan, semen, dan lain-lain kebutuhan konstruksi di sini, dikirim lebih banyak dan langsung dari pabriknya.","","None","",5914,"None","None","None","2019-03-22 11:22","None","None","None","None","None",417,"","1109052659598651392","","neutral",1257,"Joko Widodo","jokowi"
"None","None","Ini potret desa terpencil Indonesia yang sejak Indonesia merdeka, warganya hanya bisa melewati malam menanti kantuk datang. Setelah listrik menerangi desa, anak-anak bisa belajar selepas petang, ibu-ibu bisa menenun, dll. Listrik menyalakan harapan mereka akan masa depan.","None","None","None","None","None","None","None","Ini potret desa terpencil Indonesia yang sejak Indonesia merdeka, warganya hanya bisa melewati malam menanti kantuk datang. Setelah listrik menerangi desa, anak-anak bisa belajar selepas petang, ibu-ibu bisa menenun, dll. Listrik menyalakan harapan mereka akan masa depan.","","None","",12640,"None","None","None","2019-03-22 04:39","None","None","None","None","None",570,"","1108951391542738945","","positive",3218,"Joko Widodo","jokowi"
"None","None","Tiba di Bandar Udara Internasional Lombok, Nusa Tenggara Barat pukul sepuluh pagi ini. Di tengah berbagai agenda kerja, kita tidak melupakan daerah yang ditimpa bencana beberapa waktu lalu. Saya ke sini, antara lain untuk meninjau rekonstruksi rumah tahan gempa di Kota Mataram.","None","None","None","None","None","None","None","Tiba di Bandar Udara Internasional Lombok, Nusa Tenggara Barat pukul sepuluh pagi ini. Di tengah berbagai agenda kerja, kita tidak melupakan daerah yang ditimpa bencana beberapa waktu lalu. Saya ke sini, antara lain untuk meninjau rekonstruksi rumah tahan gempa di Kota Mataram.","","None","",6092,"None","None","None","2019-03-22 04:07","None","None","None","None","None",291,"","1108943361396727809","","negative",1129,"Joko Widodo","jokowi"
"None","None","Kemarin, saya kembali menjajal naik MRT sebagai penumpang biasa. Jam lima sore saya ke halte Monas, naik bis Transjakarta dan turun di depan Hotel Pullman, jalan kaki ke Stasiun Bundaran HI, lalu naik MRT ke Lebak Bulus. Bis dan MRT sudah terintegrasi. Sudah siap beroperasi.","None","None","None","None","None","None","None","Kemarin, saya kembali menjajal naik MRT sebagai penumpang biasa. Jam lima sore saya ke halte Monas, naik bis Transjakarta dan turun di depan Hotel Pullman, jalan kaki ke Stasiun Bundaran HI, lalu naik MRT ke Lebak Bulus. Bis dan MRT sudah terintegrasi. Sudah siap beroperasi.","","None","",11613,"None","None","None","2019-03-22 01:29","None","None","None","None","None",834,"","1108903483254562827","","neutral",2472,"Joko Widodo","jokowi"
"None","None","Dulu, pos-pos lintas batas negara (PLBN) kita ada yang seperti kantor lurah dan kandang. Sekarang, tujuh PLBN sudah berubah jadi megah. Empat lainnya sedang dibangun. PLBN ini tidak sekadar gerbang masuk, tapi etalase bangsa kita sebagai sebuah negara besar.","None","None","None","None","None","None","None","Dulu, pos-pos lintas batas negara (PLBN) kita ada yang seperti kantor lurah dan kandang. Sekarang, tujuh PLBN sudah berubah jadi megah. Empat lainnya sedang dibangun. PLBN ini tidak sekadar gerbang masuk, tapi etalase bangsa kita sebagai sebuah negara besar.","","None","",12361,"None","None","None","2019-03-21 09:25","None","None","None","None","None",705,"","1108660867753627648","","positive",3373,"Joko Widodo","jokowi"
"None","None","Sampai 2015, Indonesia memiliki 231 bendungan, yang hanya menjangkau 11% wilayah pertanian. Bandingkan dengan China yang punya 110.000 waduk. Empat tahun ini, kita bangun 65 bendungan, sebagian sudah selesai. Jumlahnya memang masih jauh dari memadai, tapi kita sudah memulai.","None","None","None","None","None","None","None","Sampai 2015, Indonesia memiliki 231 bendungan, yang hanya menjangkau 11% wilayah pertanian. Bandingkan dengan China yang punya 110.000 waduk. Empat tahun ini, kita bangun 65 bendungan, sebagian sudah selesai. Jumlahnya memang masih jauh dari memadai, tapi kita sudah memulai.","","None","",8200,"None","None","None","2019-03-21 05:09","None","None","None","None","None",523,"","1108596582121799681","","negative",1951,"Joko Widodo","jokowi"
"None","None","Pemerintah membagikan lampu surya untuk menerangi rumah-rumah warga di daerah terluar, terpencil, terdalam -- dari Papua, NTB, Bengkulu, sampai perbatasan -- yang belum terjangkau listrik. Lampu surya tak hanya menerangi rumah, tapi juga menyalakan harapan.","None","None","None","None","None","None","None","Pemerintah membagikan lampu surya untuk menerangi rumah-rumah warga di daerah terluar, terpencil, terdalam -- dari Papua, NTB, Bengkulu, sampai perbatasan -- yang belum terjangkau listrik. Lampu surya tak hanya menerangi rumah, tapi juga menyalakan harapan.","","None","",14390,"None","None","None","2019-03-21 01:42","None","None","None","None","None",745,"","1108544299438751744","","positive",3621,"Joko Widodo","jokowi"
"None","None","Di antara para kader Angkatan Muda Pembaharuan Indonesia se-Indonesia di Kota Medan ini saya optimistis bahwa NKRI akan tetap terjaga sampai kapan pun. Salah satunya, karena anak-anak muda ini, yang teguh mengawal persatuan Indonesia, sejak AMPI dilahirkan sampai sekarang.","None","None","None","None","None","None","None","Di antara para kader Angkatan Muda Pembaharuan Indonesia se-Indonesia di Kota Medan ini saya optimistis bahwa NKRI akan tetap terjaga sampai kapan pun. Salah satunya, karena anak-anak muda ini, yang teguh mengawal persatuan Indonesia, sejak AMPI dilahirkan sampai sekarang.","","None","",7119,"None","None","None","2019-03-20 11:23","None","None","None","None","None",314,"","1108328091468750848","","positive",1294,"Joko Widodo","jokowi"
"None","None","“Beberapa kali saya alami, rantai sepeda saya putus di jalan. Tapi yang jelas rantai cinta saya dengan Bu Jokowi tidak putus.” Ciyeee, kata Cak Lontong. ","None","None","None","None","None","None","None","“Beberapa kali saya alami, rantai sepeda saya putus di jalan. Tapi yang jelas rantai cinta saya dengan Bu Jokowi tidak putus.” Ciyeee, kata Cak Lontong. ","","None","",28422,"None","None","None","2019-03-20 07:25","None","None","None","None","None",1447,"","1108268300276924416","","positive",8128,"Joko Widodo","jokowi"
"None","None","Menjajal MRT Jakarta bersama Gubernur DKI, kepala daerah sekitar Jakarta, dan warga. Saya naik dari Stasiun Bundaran HI, turun di Lebak Bulus, lalu kembali lagi. Hanya 30 menit sekali jalan. Saya senang masyarakat antusias. Semoga begitu juga nanti setelah MRT beroperasi.","None","None","None","None","None","None","None","Menjajal MRT Jakarta bersama Gubernur DKI, kepala daerah sekitar Jakarta, dan warga. Saya naik dari Stasiun Bundaran HI, turun di Lebak Bulus, lalu kembali lagi. Hanya 30 menit sekali jalan. Saya senang masyarakat antusias. Semoga begitu juga nanti setelah MRT beroperasi.","","None","",14762,"None","None","None","2019-03-20 02:15","None","None","None","None","None",792,"","1108190346163286016","","neutral",3860,"Joko Widodo","jokowi"
"None","None","Terselip di antara penumpang uji coba MRT di gerbong kereta bawah tanah di Jakarta hari ini, saya tetap merasa lapang. Lega oleh perasaan bahwa Indonesia akhirnya menapakkan kaki di peradaban baru sebagai salah satu negara yang punya jaringan transportasi massal mutakhir ini.","None","None","None","None","None","None","None","Terselip di antara penumpang uji coba MRT di gerbong kereta bawah tanah di Jakarta hari ini, saya tetap merasa lapang. Lega oleh perasaan bahwa Indonesia akhirnya menapakkan kaki di peradaban baru sebagai salah satu negara yang punya jaringan transportasi massal mutakhir ini.","","None","",14130,"None","None","None","2019-03-19 14:25","None","None","None","None","None",817,"","1108011515313967105","","neutral",3574,"Joko Widodo","jokowi"
"None","None","Desa Pujon Kidul di Malang punya bentang alam yang indah dan sejuk. Ketika Dana Desa turun tahun 2015, desa ini membentuk BUMD untuk memaksimalkan potensi pariwisatanya. Jadilah Desa Wisata Pujon Kidul ramai pengunjung dari mana-mana. Pariwisata hidup, ekonomi pun semarak.","None","None","None","None","None","None","None","Desa Pujon Kidul di Malang punya bentang alam yang indah dan sejuk. Ketika Dana Desa turun tahun 2015, desa ini membentuk BUMD untuk memaksimalkan potensi pariwisatanya. Jadilah Desa Wisata Pujon Kidul ramai pengunjung dari mana-mana. Pariwisata hidup, ekonomi pun semarak.","","None","",12198,"None","None","None","2019-03-19 12:19","None","None","None","None","None",468,"","1107979826814545921","","neutral",3405,"Joko Widodo","jokowi"
